GENRE	TEXT	LABEL	EXTRACTION
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0008	ita	Orta
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0010	ita	Arona
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0012	ita	Orta
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0014	ita	Orta
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0016	ita	Municipio
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0018	ita	Piazza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0020	ita	Bavaria
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0022	ita	Barberino
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0024	ita	Isola
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0026	ita	Giulio
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0028	ita	campanile
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0034	ita	Como
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0036	ita	Mantua
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0038	ita	Brescia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0040	ita	Pavia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0042	ita	Tortona Novara Alessandria
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0044	ita	Asti
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0050	ita	Como
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0052	ita	Franco
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0054	ita	condottière Francesco Sforza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0056	ita	Visconti
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0058	ita	Sforza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_61_out.txt_0060	ita	Pavia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0002	ita	Lodi
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0006	ita	Duomo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0008	ita	La Brera
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0010	ita	Scala opera
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0012	ita	Palazzo Reale
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0014	ita	Palazzo di Corte
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0016	ita	Visconti
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0018	ita	Sforza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0020	ita	Palazzo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0022	ita	Visconti
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0024	ita	Filippo Maria
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0028	ita	Francesco Sforza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0030	ita	portico
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_62_out.txt_0032	ita	Arco della
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0001	ita	Bertolini
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0003	ita	Club Italiano
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0005	ita	Albergo del Cervo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0007	ita	Asti
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0009	ita	fare
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0011	ita	Pavia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0013	ita	Pavia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0015	ita	Pavia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0017	ita	Pavia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0019	ita	Certosa
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0021	ita	Pavia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0023	ita	Visconti
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0027	ita	Certosa
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0029	ita	Certosa
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0031	ita	Pavia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0033	ita	grim Castello
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0035	ita	loggia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0039	ita	Galeazzo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0041	ita	Visconti
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0043	ita	terra cotta
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0045	ita	Pavia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0047	ita	Pavia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0049	ita	Pavia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0051	ita	via
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0053	ita	Lodi
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0055	ita	Lodi
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0057	ita	Lodi
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0059	ita	Lodi
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0061	ita	Lodi
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0063	ita	Adda
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0065	ita	Leonardo da Vinci
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0067	ita	palette
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0071	ita	panorama
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0073	ita	grandiose
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0075	ita	Como
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0077	ita	Monza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_63_out.txt_0079	ita	Monza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0001	ita	Monza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0003	ita	Broletto
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0005	ita	Barbarossa
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0007	ita	ringhiera
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0009	ita	Monza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0011	ita	Domodossola
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0013	ita	via
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0015	ita	via Bellinzona
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0017	ita	mediocre
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0021	ita	Sardinia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0023	ita	Sardinia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0025	ita	Brosseo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0027	ita	non
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0029	ita	Palazzo Madonna
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0031	ita	Madonna
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0035	ita	Palazzo Carignano
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0037	ita	Guarni
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0039	ita	Carlo Alberto
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0041	ita	Guarni
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0043	ita	non
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0045	ita	Palazzo Valentino
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0049	ita	Marie de Medici
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0051	ita	Vittorio Amedeo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0053	ita	Piazza Castello
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0055	ita	Palazzo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0057	ita	Piazza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0059	ita	Emanuele Filiberto
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_64_out.txt_0063	ita	minestra
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0002	ita	marionette
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0004	ita	fantoccini
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0006	ita	Gianduja
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0008	ita	Piedmontese
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0010	ita	Arlequino
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0012	ita	Bergamo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0014	ita	villa
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0016	ita	Vigna della Regina
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0018	ita	Emanuele Filiberto
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0020	ita	Carlo Felice
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0022	ita	Castello d Aglie
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0024	ita	Rivoli
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0026	ita	Vittorio Amedeo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0030	ita	Sardinia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0032	ita	Pinerolo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0034	ita	Pinerolo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0036	ita	Cesana Tarinese
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0038	ita	Col de
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0040	ita	Modane
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0042	ita	via
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0044	ita	Col de
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0046	ita	via Rivoli
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0048	ita	Val d Aoste
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0050	ita	via
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0052	ita	Col du
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0054	ita	via
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0056	ita	Val d Aoste
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0058	ita	Val d Aoste
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0060	ita	piste
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0062	ita	Aoste
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0064	ita	Col du
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0066	ita	Col du
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0068	ita	Val d Aoste
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0074	ita	uomo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0076	ita	citta
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_65_out.txt_0078	ita	Val d Aoste
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0002	ita	via
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0004	ita	Col de
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0006	ita	Modane
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0008	ita	automobile
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0010	ita	per
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0016	ita	Como
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0018	ita	Riviera
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0020	ita	via
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0022	ita	Col de Tende
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0024	ita	Dalmazzo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0026	ita	Col de Tende
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0028	ita	via
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0030	ita	Riviera
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0032	ita	Como
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0034	ita	pointe de
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0036	ita	Cernobbio
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0038	ita	Lago di Como
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0040	ita	automobile
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0042	ita	Cernobbio
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0044	ita	Como
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0046	ita	Monza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0048	ita	Como
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0050	ita	Strada
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0052	ita	Bergamo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0054	ita	Porto Orientale
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0056	ita	Como
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0058	ita	Porta Nuova
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0060	ita	Foro Bonaparte
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0062	ita	Porta
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0064	ita	Novara
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0066	ita	Novara
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0070	ita	automobile
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0072	ita	Novara
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0074	ita	Marignano
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0076	ita	grette cittie
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0078	ita	Parmeggiano
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0080	ita	Riviera
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0082	ita	Pinerolo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0084	ita	Col de
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0086	ita	Susa
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0090	ita	Coni
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0092	ita	automobile
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0094	ita	Pallanza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0098	ita	automobile
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0100	ita	automobile
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0102	ita	Riviera
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_67_out.txt_0104	ita	Col de Tende
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0001	ita	Carignano
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0003	ita	gentilezza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0005	ita	Bianca
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0007	ita	Carignano
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0009	ita	costume
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0011	ita	Racconigi
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0013	ita	Saluzza
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0015	ita	Savigliano
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0017	ita	Albergo Barra di Ferro
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0019	ita	per
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0021	ita	per
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0023	ita	Vermagnana
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0025	ita	Carlo Emanuele
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0027	ita	Dalmazzo
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0029	ita	Dalmazzo di Tenda
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0031	ita	Ventimiglia
GUIDEBOOK	Italian_Highways_and_Byways_from_a_Motor_Car.txt_end_out.txt_0033	ita	via
GUIDEBOOK	Old_Rome.txt_01_out.txt_0002	ita	Annali dell Instituto
GUIDEBOOK	Old_Rome.txt_01_out.txt_0004	ita	Guida del Palatino
GUIDEBOOK	Old_Rome.txt_02_out.txt_0003	ita	Vesta
GUIDEBOOK	Old_Rome.txt_02_out.txt_0005	ita	portico
GUIDEBOOK	Old_Rome.txt_02_out.txt_0007	ita	portico
GUIDEBOOK	Old_Rome.txt_02_out.txt_0015	ita	Portico
GUIDEBOOK	Old_Rome.txt_02_out.txt_0017	ita	Leo
GUIDEBOOK	Old_Rome.txt_02_out.txt_0019	ita	Leoniana
GUIDEBOOK	Old_Rome.txt_02_out.txt_0021	ita	Porta
GUIDEBOOK	Old_Rome.txt_02_out.txt_0023	ita	Porta Appia
GUIDEBOOK	Old_Rome.txt_02_out.txt_0025	ita	Porta Portese
GUIDEBOOK	Old_Rome.txt_02_out.txt_0027	ita	Porta Cavallegieri
GUIDEBOOK	Old_Rome.txt_02_out.txt_0033	ita	Campagna
GUIDEBOOK	Old_Rome.txt_03_out.txt_0004	ita	S Maria
GUIDEBOOK	Old_Rome.txt_03_out.txt_0006	ita	cima recta
GUIDEBOOK	Old_Rome.txt_03_out.txt_0008	ita	cella
GUIDEBOOK	Old_Rome.txt_03_out.txt_0010	ita	portico
GUIDEBOOK	Old_Rome.txt_03_out.txt_0012	ita	cella
GUIDEBOOK	Old_Rome.txt_03_out.txt_0014	ita	Fortuna
GUIDEBOOK	Old_Rome.txt_03_out.txt_0016	ita	Scipio
GUIDEBOOK	Old_Rome.txt_03_out.txt_0018	ita	gutta
GUIDEBOOK	Old_Rome.txt_03_out.txt_0020	ita	S Lorenzo fuori le Mura
GUIDEBOOK	Old_Rome.txt_03_out.txt_0022	ita	S Maria
GUIDEBOOK	Old_Rome.txt_03_out.txt_0024	ita	portico
GUIDEBOOK	Old_Rome.txt_03_out.txt_0026	ita	Nerva
GUIDEBOOK	Old_Rome.txt_03_out.txt_0028	ita	Sta Maria degli Angeli
GUIDEBOOK	Old_Rome.txt_03_out.txt_0030	ita	Dolabella
GUIDEBOOK	Old_Rome.txt_03_out.txt_0032	ita	Porta S Lorenzo
GUIDEBOOK	Old_Rome.txt_04_out.txt_0006	ita	Circi
GUIDEBOOK	Old_Rome.txt_04_out.txt_0010	ita	Caracalla
GUIDEBOOK	Old_Rome.txt_04_out.txt_0012	ita	Basilica
GUIDEBOOK	Old_Rome.txt_04_out.txt_0014	ita	Caracalla
GUIDEBOOK	Old_Rome.txt_04_out.txt_0020	ita	Basilica
GUIDEBOOK	Old_Rome.txt_04_out.txt_0022	ita	Vignola
GUIDEBOOK	Old_Rome.txt_04_out.txt_0028	ita	decennalia vota
GUIDEBOOK	Old_Rome.txt_04_out.txt_0030	ita	Vignola
GUIDEBOOK	Old_Rome.txt_04_out.txt_0036	ita	casina
GUIDEBOOK	Old_Rome.txt_04_out.txt_0040	ita	Caligula
GUIDEBOOK	Old_Rome.txt_04_out.txt_0042	ita	Porta Romanula
GUIDEBOOK	Old_Rome.txt_04_out.txt_0044	ita	graffiti
GUIDEBOOK	Old_Rome.txt_04_out.txt_0046	ita	Porta Romanula
GUIDEBOOK	Old_Rome.txt_04_out.txt_0048	ita	portico
GUIDEBOOK	Old_Rome.txt_04_out.txt_0054	ita	portico
GUIDEBOOK	Old_Rome.txt_04_out.txt_0056	ita	Cimbri
GUIDEBOOK	Old_Rome.txt_04_out.txt_0058	ita	Flacciana
GUIDEBOOK	Old_Rome.txt_04_out.txt_0062	ita	Catuli
GUIDEBOOK	Old_Rome.txt_04_out.txt_0064	ita	Flacciana
GUIDEBOOK	Old_Rome.txt_05_out.txt_0002	ita	Scipio
GUIDEBOOK	Old_Rome.txt_05_out.txt_0012	ita	Vesta
GUIDEBOOK	Old_Rome.txt_05_out.txt_0014	ita	Nova Via
GUIDEBOOK	Old_Rome.txt_05_out.txt_0020	ita	Glaucia
GUIDEBOOK	Old_Rome.txt_05_out.txt_0022	ita	Varro
GUIDEBOOK	Old_Rome.txt_05_out.txt_0024	ita	germani
GUIDEBOOK	Old_Rome.txt_05_out.txt_0030	ita	Porta Capena
GUIDEBOOK	Old_Rome.txt_05_out.txt_0032	ita	Vacca
GUIDEBOOK	Old_Rome.txt_05_out.txt_0036	ita	Roma quadrata
GUIDEBOOK	Old_Rome.txt_05_out.txt_0038	ita	Lanciani
GUIDEBOOK	Old_Rome.txt_05_out.txt_0040	ita	Villa
GUIDEBOOK	Old_Rome.txt_05_out.txt_0042	ita	quadrata
GUIDEBOOK	Old_Rome.txt_05_out.txt_0046	ita	portico
GUIDEBOOK	Old_Rome.txt_05_out.txt_0048	ita	domini nostri
GUIDEBOOK	Old_Rome.txt_05_out.txt_0062	ita	graffiti
GUIDEBOOK	Old_Rome.txt_05_out.txt_0066	ita	Villa
GUIDEBOOK	Old_Rome.txt_05_out.txt_0068	ita	Apollo
GUIDEBOOK	Old_Rome.txt_05_out.txt_0070	ita	meta
GUIDEBOOK	Old_Rome.txt_05_out.txt_0080	ita	Frangipani
