"GENRE"	"BOOK"	"LABEL"	"EXTRACTION"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_34_out.txt_0074"	"ita"	"Via della Stalla"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_34_out.txt_0076"	"ita"	"Piazza Garibaldi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_34_out.txt_0082"	"ita"	"piazza"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_34_out.txt_0084"	"ita"	"Palazzo del Podestà"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_34_out.txt_0086"	"ita"	"bandana"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_34_out.txt_0088"	"ita"	"contadina"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_34_out.txt_0090"	"ita"	"Perugia"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0002"	"ita"	"signorina"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0004"	"ita"	"Ecco ecco"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0006"	"ita"	"Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0008"	"ita"	"bandana"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0010"	"ita"	"Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0012"	"ita"	"Bella donna Bella signorina"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0014"	"ita"	"Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0016"	"ita"	"Madonna"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0018"	"ita"	"Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0020"	"ita"	"Rosa Maria"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0022"	"ita"	"piazza"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0024"	"ita"	"Palazzo del Podestà"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0028"	"ita"	"Rosa Maria"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0030"	"ita"	"Giuseppe Garibaldi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0034"	"ita"	"fidanzati"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0036"	"ita"	"Rosa Maria"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0038"	"ita"	"Battista"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0040"	"ita"	"Perugia"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0042"	"ita"	"molte molte grazie"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0044"	"ita"	"Spello Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0046"	"ita"	"Rosa Maria"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0048"	"ita"	"Piazza Garibaldi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0050"	"ita"	"forestieri"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0052"	"ita"	"bella signorina"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0054"	"ita"	"piazza"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0056"	"ita"	"Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0058"	"ita"	"Rosa Maria"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0060"	"ita"	"Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0062"	"ita"	"bandana"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0064"	"ita"	"Perugia"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0066"	"ita"	"Assisi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0072"	"ita"	"Assisi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0076"	"ita"	"Assisi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0078"	"ita"	"Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0080"	"ita"	"Perugia"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0082"	"ita"	"Porta Romana"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0086"	"ita"	"terra cotta"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0088"	"ita"	"Orvieto"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0090"	"ita"	"Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0094"	"ita"	"Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0096"	"ita"	"Brufani"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_35_out.txt_0098"	"ita"	"facchini"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0002"	"ita"	"Perugia"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0004"	"ita"	"Assisi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0006"	"ita"	"Via Marzia"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0008"	"ita"	"San Ercolano"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0010"	"ita"	"Perugia"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0012"	"ita"	"Ercolano"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0014"	"ita"	"San Ercolano"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0016"	"ita"	"Corso"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0018"	"ita"	"San Domenico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0020"	"ita"	"Giovanni Pisano"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0024"	"ita"	"Porta San Pietro"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0026"	"ita"	"San Pietro"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0028"	"ita"	"basilica"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0034"	"ita"	"Vassilacchi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0036"	"ita"	"Guido Reni"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0038"	"ita"	"Sassoferrato"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0040"	"ita"	"basilica"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0042"	"ita"	"Perugino"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0044"	"ita"	"San Pietro"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0050"	"ita"	"panorama"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0052"	"ita"	"Giardino del Frontone"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0054"	"ita"	"Porta San Costanzo"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0056"	"ita"	"Madonna"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0058"	"ita"	"San Costanzo"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0060"	"ita"	"Cortona"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0062"	"ita"	"Siena"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0064"	"ita"	"Lago Trasimeno"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0066"	"ita"	"Foligno"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0068"	"ita"	"Spello"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0070"	"ita"	"Assisi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0072"	"ita"	"Assisi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0076"	"ita"	"Maria degli Angeli"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0078"	"ita"	"Subasio"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0082"	"ita"	"Assisi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0084"	"ita"	"basilica"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0086"	"ita"	"San Francesco"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0088"	"ita"	"vettura"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0090"	"ita"	"Porta San Francesco"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0092"	"ita"	"Assisi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0094"	"ita"	"Minerva"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0096"	"ita"	"vetturino"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0098"	"ita"	"Assisi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0100"	"ita"	"Perugia"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0102"	"ita"	"Umbria"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_36_out.txt_0104"	"ita"	"Mevania"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_37_out.txt_0002"	"ita"	"Albergo Giotto"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_37_out.txt_0008"	"ita"	"piazza"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_37_out.txt_0010"	"ita"	"Giotto"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_37_out.txt_0012"	"ita"	"acacia"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_37_out.txt_0014"	"ita"	"Giotto"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_37_out.txt_0016"	"ita"	"Lorenzetti"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_37_out.txt_0018"	"ita"	"Bambino"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_37_out.txt_0020"	"ita"	"piazza"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_37_out.txt_0022"	"ita"	"Giotto"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_37_out.txt_0024"	"ita"	"piazza"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_37_out.txt_0026"	"ita"	"piazza"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_38_out.txt_0002"	"ita"	"piazza"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_38_out.txt_0004"	"ita"	"Chiesa Nuova"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_38_out.txt_0006"	"ita"	"Pietro"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_38_out.txt_0008"	"ita"	"Madonna Pica"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_38_out.txt_0010"	"ita"	"Santa Chiara"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_38_out.txt_0012"	"ita"	"Santa Chiara"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_38_out.txt_0014"	"ita"	"Santa Chiara"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_38_out.txt_0016"	"ita"	"Favorino"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_38_out.txt_0020"	"ita"	"Palazzo"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_38_out.txt_0024"	"ita"	"Bianca Guelfucci"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_39_out.txt_0002"	"ita"	"Della Robbia s fine terra cotta"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_39_out.txt_0004"	"ita"	"Perugia"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_39_out.txt_0006"	"ita"	"Perugia"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_39_out.txt_0008"	"ita"	"Riccoli"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_39_out.txt_0010"	"ita"	"LUNG ARNO DELLE GRAZIE"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_39_out.txt_0012"	"ita"	"La Cava"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_39_out.txt_0014"	"ita"	"Campo Santo"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_39_out.txt_0016"	"ita"	"Empoli"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0002"	"ita"	"Fiesole La Certosa"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0004"	"ita"	"Assisi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0006"	"ita"	"Riccoli"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0008"	"ita"	"Assisi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0010"	"ita"	"Riccoli"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0012"	"ita"	"vetturino"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0014"	"ita"	"Undine"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0016"	"ita"	"Undine"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0018"	"ita"	"delle Grazie"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0020"	"ita"	"Ponte alle Grazie"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0022"	"ita"	"Fortezza di Belvedere"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0024"	"ita"	"Duomo Santa Croce"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0028"	"ita"	"Loggia dei Lanzi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0030"	"ita"	"Cosimo"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0032"	"ita"	"Piazza della Signoria"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0034"	"ita"	"Strozzi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0036"	"ita"	"Palazzo Strozzi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0038"	"ita"	"fanali"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0040"	"ita"	"Palazzo Strozzi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0042"	"ita"	"Via Tornabuoni"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0046"	"ita"	"Via Solferino"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0048"	"ita"	"Via Tornabuoni"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0050"	"ita"	"Piazza Vittorio Emanuele"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_40_out.txt_0052"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_41_out.txt_0002"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_41_out.txt_0004"	"ita"	"Via Tornabuoni"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_41_out.txt_0006"	"ita"	"Via Montebello"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_41_out.txt_0008"	"ita"	"Annunziata"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_41_out.txt_0010"	"ita"	"Annunziata"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_41_out.txt_0012"	"ita"	"Andrea del Sarto"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0002"	"ita"	"Pratomagno"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0004"	"ita"	"Porta Pinti"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0008"	"ita"	"Via Nunziatina"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0010"	"ita"	"Porta Romana"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0012"	"ita"	"Palazzo Pitti"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0014"	"ita"	"Via Maggio"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0016"	"ita"	"Casa Guidi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0018"	"ita"	"primo piano"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0020"	"ita"	"Piazza Santa Felicità"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0022"	"ita"	"Casa Guidi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0024"	"ita"	"Pitti"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0026"	"ita"	"Casa Guidi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0028"	"ita"	"Via Maggio"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0030"	"ita"	"Via Marsili"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0032"	"ita"	"Bernardo Buontalenti"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0034"	"ita"	"Ferrara"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0036"	"ita"	"Baldinucci"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0038"	"ita"	"Buontalenti"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0040"	"ita"	"Pietro Bonaventuri"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0042"	"ita"	"Via Toscanella"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0044"	"ita"	"Boccaccio"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0046"	"ita"	"Piazza Pitti"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0048"	"ita"	"Casa Guidi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0050"	"ita"	"Palazzo Guidi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0052"	"ita"	"Via Guicciardini"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0054"	"ita"	"Ponte Vecchio"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0056"	"ita"	"Piazza"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0058"	"ita"	"Masaccio"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_42_out.txt_0060"	"ita"	"Cappella Brancacci"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0002"	"ita"	"Masaccio"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0004"	"ita"	"Masaccio"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0006"	"ita"	"Filippino Lippi"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0008"	"ita"	"Vallombrosa"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0010"	"ita"	"Vallombrosa"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0014"	"ita"	"CROCE DI SAVOIA VALLOMBROSA"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0016"	"ita"	"Vallombrosa"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0018"	"ita"	"Il Paradisino"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0020"	"ita"	"Vallombrosa"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0022"	"ita"	"Il Paradisino"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0024"	"ita"	"Carrara"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0026"	"ita"	"Foresteria"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0028"	"ita"	"Vallombrosa"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0030"	"ita"	"La Verna"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0032"	"ita"	"Certosa"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0034"	"ita"	"Vallombrosa"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0036"	"ita"	"Il Paradisino"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0038"	"ita"	"Santa Maria del Fiore"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0042"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0044"	"ita"	"Vallombrosa"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0046"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0048"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_43_out.txt_0050"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0002"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0004"	"ita"	"Cosimo de Medici"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0006"	"ita"	"Medici"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0008"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0010"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0012"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0014"	"ita"	"Vasari"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0016"	"ita"	"del Sarto"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0018"	"ita"	"Madonna del Sacco"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0020"	"ita"	"Annunziata"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0022"	"ita"	"Vasari"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0024"	"ita"	"del Sarto"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0026"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0028"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0030"	"ita"	"Del Sarto"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0032"	"ita"	"Madonna"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0036"	"ita"	"Del Sarto"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0038"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0040"	"ita"	"Arno"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0042"	"ita"	"Ponte Vecchio"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0044"	"ita"	"Medici"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0046"	"ita"	"Cosimo"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0048"	"ita"	"Ponte Vecchio"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0050"	"ita"	"Miniato"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0052"	"ita"	"Arno"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0054"	"ita"	"Pitti"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0056"	"ita"	"Del Sarto"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0058"	"ita"	"Fra Bartolommeo"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0060"	"ita"	"Boboli"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_44_out.txt_0062"	"ita"	"Ludovico"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_45_out.txt_0004"	"ita"	"Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_45_out.txt_0006"	"ita"	"Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_45_out.txt_0008"	"ita"	"pergola"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_45_out.txt_0010"	"ita"	"Palazzo Pitti"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_45_out.txt_0012"	"ita"	"Angela"
"TRAVEL NARRATIVE"	"Italian_Days_and_Ways.txt_45_out.txt_0014"	"ita"	"Ludovico"
